Vial	Depth	Age	Core	CalciteDelta13O	CalciteDelta18O	SideriteDelta13O	SideriteDelta18O	Lakewater
2483	398.32	1158.3485	DEEP	-1.78	-7.36	NA	NA	-6.85
2484	398.48	1158.842	DEEP	-1.71	-7.19	NA	NA	-6.69
2485	398.64	1159.344	DEEP	-1.92	-7.62	NA	NA	-7.11
2486	398.8	1159.844	DEEP	-1.9	-7.66	NA	NA	-7.15
2487	398.96	1160.3445	DEEP	-1.76	-7.86	NA	NA	-7.35
2488	399.12	1160.8415	DEEP	-1.43	-7.4	NA	NA	-6.89
2489	399.28	1161.325	DEEP	-1.72	-7.69	NA	NA	-7.18
2490	399.44	1161.7635	DEEP	-1.49	-7.39	NA	NA	-6.88
2491	399.6	1162.184	DEEP	-1.3	-7.41	NA	NA	-6.91
2492	399.76	1162.6	DEEP	-1.68	-8.12	NA	NA	-7.61
2493	399.92	1163.021	DEEP	-0.75	-7	NA	NA	-6.5
2494	400.08	1163.4465	DEEP	-0.76	-6.94	NA	NA	-6.43
2495	400.24	1163.867	DEEP	-0.4	-6.74	NA	NA	-6.23
2496	400.4	1164.281	DEEP	-0.74	-7.15	NA	NA	-6.64
2497	400.56	1164.708	DEEP	-0.9	-7.38	NA	NA	-6.87
2498	400.72	1165.135	DEEP	-0.34	-6.65	NA	NA	-6.15
2499	400.88	1165.5765	DEEP	-0.23	-6.72	NA	NA	-6.21
2500	401.04	1166.019	DEEP	-0.25	-6.93	NA	NA	-6.42
2501	401.2	1166.4545	DEEP	-0.2	-7.01	NA	NA	-6.5
2502	401.36	1166.897	DEEP	-0.49	-7.18	NA	NA	-6.68
2503	401.52	1167.3465	DEEP	-0.48	-7.28	NA	NA	-6.78
2504	401.68	1167.7985	DEEP	-0.77	-7.26	NA	NA	-6.75
2505	401.84	1168.2445	DEEP	-0.77	-7.14	NA	NA	-6.63
2506	402	1168.6845	DEEP	-0.71	-7.5	NA	NA	-6.99
2507	402.16	1169.121	DEEP	-0.33	-6.37	NA	NA	-5.87
2508	402.32	1169.5645	DEEP	-0.49	-6.88	NA	NA	-6.37
2509	402.48	1170.016	DEEP	-0.96	-7.18	NA	NA	-6.67
2510	402.64	1170.4595	DEEP	-0.94	-7.19	NA	NA	-6.68
2511	402.8	1170.91	DEEP	-1.53	-7.89	NA	NA	-7.39
2512	402.96	1171.352	DEEP	-1.24	-7.12	NA	NA	-6.62
2513	403.12	1171.7995	DEEP	-1.32	-7.69	NA	NA	-7.18
2514	403.28	1172.379	DEEP	-1.47	-7.46	NA	NA	-6.95
2515	403.44	1173.171	DEEP	-1.7	-7.85	NA	NA	-7.35
2516	403.6	1173.9765	DEEP	-1.37	-7.14	NA	NA	-6.63
2517	403.76	1174.7885	DEEP	-1.38	-7.59	NA	NA	-7.08
2518	403.92	1175.583	DEEP	-1.74	-7.87	NA	NA	-7.36
2519	404.08	1176.3765	DEEP	-1.69	-7.6	NA	NA	-7.1
2521	404.4	1177.962	DEEP	-1.42	-7.05	NA	NA	-6.55
2522	404.56	1178.751	DEEP	-1.61	-7.07	NA	NA	-6.56
2523	404.72	1179.5535	DEEP	-1.43	-7.13	NA	NA	-6.62
2524	404.88	1180.348	DEEP	-1.7	-7.07	NA	NA	-6.56
2525	405.04	1181.1445	DEEP	-1.62	-7.41	NA	NA	-6.9
2526	405.2	1181.937	DEEP	-1.4	-7.17	NA	NA	-6.67
2527	405.36	1182.74	DEEP	-1.2	-6.75	NA	NA	-6.24
2528	405.52	1183.532	DEEP	-0.83	-6.36	NA	NA	-5.85
2529	405.68	1184.3185	DEEP	-1.04	-5.98	NA	NA	-5.47
2530	405.84	1185.147	DEEP	-0.97	-7.02	NA	NA	-6.52
2531	406	1186.2185	DEEP	-0.79	-7.87	NA	NA	-7.37
2532	406.16	1187.291	DEEP	-1.19	-7.93	NA	NA	-7.42
2533	406.32	1188.3765	DEEP	-0.71	-7.06	NA	NA	-6.55
2534	406.48	1189.4575	DEEP	-1.92	-7.84	NA	NA	-7.33
2537	406.96	1192.7185	DEEP	NA	NA	12.39	-2.69	-6.82
2547	408.56	1202.474	DEEP	NA	NA	11.81	-3.48	-7.61
2557	410.16	1212.0915	DEEP	NA	NA	11.75	-2.98	-7.11
2573	412.72	1221.8675	DEEP	-2.59	-8.2	NA	NA	-7.7
2574	412.88	1222.484	DEEP	-2.74	-8.32	NA	NA	-7.81
2575	413.04	1223.1005	DEEP	-2.52	-8.85	NA	NA	-8.34
2576	413.2	1223.728	DEEP	-2.01	-7.98	NA	NA	-7.48
2577	413.36	1224.3405	DEEP	-1.8	-7.84	NA	NA	-7.33
2578	413.52	1224.9585	DEEP	-1.68	-7.78	NA	NA	-7.28
2579	413.68	1225.557	DEEP	-1.32	-7.55	NA	NA	-7.04
2580	413.84	1226.1215	DEEP	-1.6	-7.66	NA	NA	-7.16
2581	414	1226.6935	DEEP	-1.61	-7.67	NA	NA	-7.16
2582	414.16	1227.274	DEEP	-0.93	-7.49	NA	NA	-6.98
2583	414.32	1227.86	DEEP	-1.63	-7.9	NA	NA	-7.39
2584	414.48	1228.4475	DEEP	-2.27	-8.21	NA	NA	-7.7
2585	414.64	1229.0315	DEEP	-2.21	-7.66	NA	NA	-7.15
2586	414.8	1229.6055	DEEP	-1.96	-7.36	NA	NA	-6.85
2587	414.96	1230.1395	DEEP	-1.12	-7.08	NA	NA	-6.57
2588	415.12	1230.5995	DEEP	-1.81	-6.95	NA	NA	-6.44
2589	415.28	1231.0585	DEEP	-1.57	-6.84	NA	NA	-6.33
2590	415.44	1231.517	DEEP	-1.69	-6.36	NA	NA	-5.86
2591	415.6	1231.9715	DEEP	-1.74	-6.09	NA	NA	-5.58
2592	415.76	1232.4235	DEEP	-1.76	-6.46	NA	NA	-5.95
2593	415.91	1232.9445	DEEP	-1.81	-6.61	NA	NA	-6.1
2594	416.08	1233.317	DEEP	-1.59	-6.59	NA	NA	-6.08
2595	416.24	1233.77	DEEP	-1.87	-6.6	NA	NA	-6.09
2596	416.4	1234.2435	DEEP	-1.82	-7	NA	NA	-6.49
2597	416.56	1234.718	DEEP	-1.59	-6.45	NA	NA	-5.95
2598	416.72	1235.183	DEEP	-1.92	-6.83	NA	NA	-6.32
2599	416.88	1235.6615	DEEP	-2.29	-6.84	NA	NA	-6.33
2600	417.04	1236.147	DEEP	-2.11	-6.88	NA	NA	-6.37
2601	417.2	1236.6165	DEEP	-2.08	-6.73	NA	NA	-6.22
2602	417.36	1237.097	DEEP	-1.74	-6.58	NA	NA	-6.07
2603	417.52	1237.5725	DEEP	-2.14	-6.99	NA	NA	-6.49
2604	417.68	1238.0405	DEEP	-1.89	-6.83	NA	NA	-6.33
2605	417.84	1238.5045	DEEP	-2.39	-7.43	NA	NA	-6.93
2606	418	1238.9695	DEEP	-2.35	-7.39	NA	NA	-6.88
2607	418.16	1239.4415	DEEP	-2.32	-7.5	NA	NA	-6.99
2608	418.32	1239.9135	DEEP	-2.04	-7.15	NA	NA	-6.64
2609	418.48	1240.383	DEEP	-1.92	-7.15	NA	NA	-6.64
2610	418.64	1240.8505	DEEP	-2.02	-7.48	NA	NA	-6.98
2611	418.8	1241.329	DEEP	-1.69	-7.73	NA	NA	-7.22
2612	418.96	1241.812	DEEP	-1.64	-7.73	NA	NA	-7.22
2613	419.12	1242.3075	DEEP	-1.54	-7.71	NA	NA	-7.21
2614	419.28	1242.804	DEEP	-1.73	-8.04	NA	NA	-7.53
2615	419.44	1243.307	DEEP	-1.94	-8.22	NA	NA	-7.71
2621	420.4	1246.1385	DEEP	NA	NA	12.36	-2.59	-6.72
2626	421.2	1248.2985	DEEP	NA	NA	11.29	-2.96	-7.09
2631	422	1251.4245	DEEP	NA	NA	12.4	-3.04	-7.16
2636	422.8	1254.9915	DEEP	NA	NA	11.3	-2.5	-6.63
2653	425.52	1270.5795	DEEP	-2.48	-7.89	NA	NA	-7.39
2654	425.68	1272.3945	DEEP	-2.07	-5.86	NA	NA	-5.35
2655	425.84	1274.2175	DEEP	-2.17	-6.76	NA	NA	-6.25
2656	426	1276.048	DEEP	-1.93	-7.65	NA	NA	-7.14
2657	426.16	1277.8795	DEEP	-2.11	-8.28	NA	NA	-7.77
2658	426.32	1279.706	DEEP	-1.95	-7.25	NA	NA	-6.74
2659	426.48	1281.541	DEEP	-2.3	-8.7	NA	NA	-8.19
2660	426.64	1283.2365	DEEP	-1.68	-8.66	NA	NA	-8.15
2661	426.8	1284.194	DEEP	-1.59	-8.42	NA	NA	-7.92
2662	426.96	1285.1535	DEEP	-2.17	-8.19	NA	NA	-7.69
2663	427.12	1286.119	DEEP	-1.8	-7.56	NA	NA	-7.05
2664	427.28	1287.0835	DEEP	-1.98	-8.12	NA	NA	-7.62
2665	427.44	1288.078	DEEP	-2.21	-8.91	NA	NA	-8.4
2666	427.6	1289.0335	DEEP	-2.15	-8	NA	NA	-7.49
2671	428.4	1292.6695	DEEP	NA	NA	11.41	-3.57	-7.7
2674	428.88	1294.373	DEEP	NA	NA	11.38	-3.15	-7.28
2687	430.96	1302.262	DEEP	-2.01	-8.52	NA	NA	-8.01
2688	431.12	1302.946	DEEP	-1.78	-8.96	NA	NA	-8.45
2689	431.28	1303.6235	DEEP	-1.72	-8.81	NA	NA	-8.31
2690	431.44	1304.3035	DEEP	-1.21	-8.67	NA	NA	-8.16
2691	431.6	1304.963	DEEP	-0.88	-8.49	NA	NA	-7.99
2692	431.76	1305.6155	DEEP	-1.7	-9.2	NA	NA	-8.7
2693	431.92	1306.181	DEEP	-1.27	-8.78	NA	NA	-8.28
2694	432.08	1306.7035	DEEP	-1.59	-8.73	NA	NA	-8.22
2695	432.24	1307.225	DEEP	-0.71	-8.81	NA	NA	-8.3
2696	432.4	1307.749	DEEP	-1.53	-9.75	NA	NA	-9.25
2697	432.56	1308.2825	DEEP	-1.51	-9.21	NA	NA	-8.7
2698	432.72	1308.8075	DEEP	-1.65	-9.85	NA	NA	-9.34
2699	432.88	1309.334	DEEP	-1.37	-9.08	NA	NA	-8.57
2700	433.04	1309.8535	DEEP	-0.97	-9.34	NA	NA	-8.84
2701	433.2	1310.3805	DEEP	-1.58	-9.81	NA	NA	-9.31
2702	433.36	1310.9385	DEEP	-1.78	-10.01	NA	NA	-9.51
2703	433.52	1311.4935	DEEP	-2.22	-10.36	NA	NA	-9.85
2704	433.68	1312.044	DEEP	-2.2	-10.01	NA	NA	-9.5
2705	433.84	1312.596	DEEP	-2.04	-9.95	NA	NA	-9.44
2706	434	1313.151	DEEP	-1.68	-9.73	NA	NA	-9.22
2707	434.16	1313.6965	DEEP	-1.9	-9.72	NA	NA	-9.21
2708	434.32	1314.254	DEEP	-1.72	-9.84	NA	NA	-9.33
2709	434.48	1314.809	DEEP	-1.73	-9.82	NA	NA	-9.31
2710	434.64	1315.3775	DEEP	-1.85	-9.9	NA	NA	-9.39
2711	434.8	1315.9515	DEEP	-2.16	-9.68	NA	NA	-9.17
2712	434.96	1316.5315	DEEP	-1.55	-9.18	NA	NA	-8.67
2713	435.12	1317.112	DEEP	-1.58	-8.55	NA	NA	-8.04
2714	435.28	1317.689	DEEP	-1.99	-8.69	NA	NA	-8.18
2715	435.44	1318.256	DEEP	-2.34	-8.78	NA	NA	-8.27
2716	435.6	1318.8305	DEEP	-2.63	-8.22	NA	NA	-7.72
2717	435.76	1319.398	DEEP	-2.44	-7.92	NA	NA	-7.41
2718	435.92	1319.9305	DEEP	-2.74	-8.64	NA	NA	-8.14
2719	436.08	1320.4665	DEEP	-2.9	-8.12	NA	NA	-7.61
2720	436.24	1321.008	DEEP	-2.78	-8.31	NA	NA	-7.8
2721	436.4	1321.542	DEEP	-2.65	-9.19	NA	NA	-8.68
2722	436.56	1322.082	DEEP	-2.4	-9.12	NA	NA	-8.61
2723	436.72	1322.6245	DEEP	-2.33	-8.93	NA	NA	-8.43
2737	438.96	1341.943	DEEP	-3.24	-8.63	NA	NA	-8.12
2738	439.12	1342.642	DEEP	-2.6	-9.42	NA	NA	-8.91
2739	439.28	1343.337	DEEP	-2.66	-8.6	NA	NA	-8.09
2740	439.44	1344.0145	DEEP	-2.41	-9.03	NA	NA	-8.52
2741	439.6	1344.672	DEEP	-1.21	-9.08	NA	NA	-8.58
2742	439.76	1345.1395	DEEP	-1.25	-8.84	NA	NA	-8.34
2743	439.92	1345.576	DEEP	-2.48	-9.23	NA	NA	-8.72
2744	440.08	1346.0195	DEEP	-1.91	-9.11	NA	NA	-8.61
2745	440.24	1346.4535	DEEP	-1.46	-9.44	NA	NA	-8.93
2746	440.4	1346.8935	DEEP	-1.4	-8.96	NA	NA	-8.46
2747	440.56	1347.332	DEEP	-0.22	-8.64	NA	NA	-8.14
2748	440.72	1347.7735	DEEP	-1.04	-9.04	NA	NA	-8.54
2749	440.88	1348.2045	DEEP	-0.33	-8.26	NA	NA	-7.76
2750	441.04	1348.639	DEEP	-0.69	-8.51	NA	NA	-8
2751	441.2	1349.0675	DEEP	-1.79	-8.63	NA	NA	-8.12
2752	441.36	1349.4965	DEEP	-1.01	-8.52	NA	NA	-8.01
2753	441.52	1349.9235	DEEP	-1.15	-8.42	NA	NA	-7.91
2754	441.68	1350.3565	DEEP	-0.96	-8.09	NA	NA	-7.58
2755	441.84	1350.785	DEEP	-1.02	-8.63	NA	NA	-8.13
2756	442	1351.2145	DEEP	-0.77	-8.47	NA	NA	-7.96
2757	442.16	1351.6455	DEEP	-1.05	-8.62	NA	NA	-8.11
2758	442.32	1352.0555	DEEP	-0.9	-8.62	NA	NA	-8.11
2759	442.48	1352.449	DEEP	-0.87	-8.74	NA	NA	-8.23
2760	442.64	1352.8435	DEEP	-0.73	-8.65	NA	NA	-8.14
2761	442.8	1353.246	DEEP	-0.75	-9.05	NA	NA	-8.54
2762	442.96	1353.644	DEEP	-0.39	-8.74	NA	NA	-8.23
2763	443.12	1354.033	DEEP	-0.12	-8.95	NA	NA	-8.44
2764	443.28	1354.425	DEEP	-0.13	-9.15	NA	NA	-8.65
2765	443.44	1354.813	DEEP	-0.14	-8.62	NA	NA	-8.11
2766	443.6	1355.2155	DEEP	0.09	-9.13	NA	NA	-8.63
2767	443.76	1355.655	DEEP	0.02	-9.22	NA	NA	-8.71
2768	443.92	1356.093	DEEP	-0.47	-9.11	NA	NA	-8.6
2769	444.08	1356.5265	DEEP	-0.13	-8.7	NA	NA	-8.19
2770	444.24	1356.9625	DEEP	-0.22	-9.19	NA	NA	-8.69
2771	444.4	1357.397	DEEP	-0.65	-9.23	NA	NA	-8.72
2772	444.56	1357.834	DEEP	-0.16	-8.88	NA	NA	-8.37
2773	444.72	1358.275	DEEP	-0.03	-8.91	NA	NA	-8.41
2774	444.88	1358.6895	DEEP	-0.56	-9.47	NA	NA	-8.96
2775	445.04	1359.098	DEEP	-0.69	-9.31	NA	NA	-8.81
2776	445.2	1359.512	DEEP	-0.59	-9.56	NA	NA	-9.06
2777	445.36	1359.932	DEEP	-0.38	-9.09	NA	NA	-8.58
2778	445.52	1360.347	DEEP	-0.46	-9.31	NA	NA	-8.8
2779	445.68	1360.7655	DEEP	-1.03	-9.31	NA	NA	-8.8
2780	445.84	1361.184	DEEP	-1.08	-9.21	NA	NA	-8.71
2781	446	1361.605	DEEP	-0.8	-9.19	NA	NA	-8.68
2782	446.16	1362.012	DEEP	-1.71	-9.51	NA	NA	-9
2783	446.32	1362.401	DEEP	-1.94	-9.87	NA	NA	-9.37
2784	446.48	1362.7945	DEEP	-2.44	-9.73	NA	NA	-9.22
2785	446.64	1363.183	DEEP	-2.93	-9.84	NA	NA	-9.33
2786	446.8	1363.573	DEEP	-2.83	-9.54	NA	NA	-9.03
2787	446.96	1363.9595	DEEP	-2.12	-9.12	NA	NA	-8.61
